datetime,demanda_MW,generacion_renovable_MW,generacion_no_renovable_MW,precio_electricidad_MW,temperatura_media,festivo
2020-05-12 17:00:00,25117.0,8355.0,6908.0,80.56,17.23,0
2020-05-12 18:00:00,24961.0,8581.0,7005.0,81.64,17.26,0
2020-05-12 19:00:00,24730.0,8227.0,7200.0,84.6,17.12,0
2020-05-12 20:00:00,25402.0,7467.0,8025.0,86.02,16.95,0
2020-05-12 21:00:00,26267.0,7213.0,8144.0,84.64,16.76,0
2020-05-12 22:00:00,26859.0,7016.0,8005.0,83.07,16.56,0
2020-05-12 23:00:00,24793.0,7146.0,7582.0,82.32,16.46,0
2020-05-13 00:00:00,22858.0,7220.0,7182.0,84.39,16.55,0
2020-05-13 01:00:00,21748.0,7616.0,6689.0,85.02,16.62,0
2020-05-13 02:00:00,20724.0,7665.0,6906.0,84.56,16.64,0
2020-05-13 03:00:00,20307.0,7976.0,6948.0,83.66,16.61,0
2020-05-13 04:00:00,19786.0,7837.0,6936.0,83.25,16.56,0
2020-05-13 05:00:00,19940.0,7460.0,7090.0,83.22,16.5,0
2020-05-13 06:00:00,20458.0,7206.0,7195.0,85.05,16.65,0
2020-05-13 07:00:00,22278.0,7225.0,7493.0,84.89,16.87,0
2020-05-13 08:00:00,23823.0,7370.0,8197.0,85.05,17.26,0
2020-05-13 09:00:00,25740.0,8749.0,8114.0,84.31,17.62,0
2020-05-13 10:00:00,26800.0,9909.0,7714.0,83.76,18.24,0
2020-05-13 11:00:00,27461.0,10332.0,7682.0,83.9,18.4,0
2020-05-13 12:00:00,27699.0,10486.0,7852.0,85.37,18.51,0
2020-05-13 13:00:00,28325.0,10478.0,7662.0,83.5,18.42,0
2020-05-13 14:00:00,28391.0,10819.0,7635.0,82.94,18.3,0
2020-05-13 15:00:00,26520.0,11087.0,6974.0,81.92,18.21,0
2020-05-13 16:00:00,25607.0,10577.0,7105.0,81.86,18.12,0
2020-05-13 17:00:00,24876.0,10894.0,6999.0,81.88,18.07,0
2020-05-13 18:00:00,24678.0,10140.0,6945.0,80.24,18.0,0
2020-05-13 19:00:00,24339.0,8599.0,7167.0,81.77,17.99,0
2020-05-13 20:00:00,25034.0,7624.0,7406.0,83.42,18.08,0
2020-05-13 21:00:00,25838.0,6341.0,7806.0,85.35,18.06,0
2020-05-13 22:00:00,26850.0,6226.0,7872.0,84.03,17.9,0
2020-05-13 23:00:00,24875.0,6170.0,7569.0,83.01,17.71,0
2020-05-14 00:00:00,22785.0,6407.0,7049.0,84.9,17.51,0
2020-05-14 01:00:00,21809.0,6916.0,7225.0,82.93,17.34,0
2020-05-14 02:00:00,20637.0,7450.0,6790.0,84.14,17.18,0
2020-05-14 03:00:00,19911.0,7864.0,6754.0,83.64,17.12,0
2020-05-14 04:00:00,19795.0,8693.0,6761.0,83.04,17.11,0
2020-05-14 05:00:00,19718.0,8952.0,6789.0,82.8,17.11,0
2020-05-14 06:00:00,20256.0,9127.0,6999.0,84.06,17.21,0
2020-05-14 07:00:00,21858.0,10203.0,6995.0,83.95,17.33,0
2020-05-14 08:00:00,23561.0,10388.0,7490.0,83.66,17.45,0
2020-05-14 09:00:00,25397.0,10661.0,7795.0,80.77,17.76,0
2020-05-14 10:00:00,26917.0,10968.0,6692.0,80.63,17.56,0
2020-05-14 11:00:00,27632.0,11493.0,6720.0,80.62,17.55,0
2020-05-14 12:00:00,28171.0,12754.0,6304.0,80.61,17.21,0
2020-05-14 13:00:00,28660.0,13878.0,6310.0,80.78,17.16,0
2020-05-14 14:00:00,28843.0,14330.0,6382.0,79.95,16.67,0
2020-05-14 15:00:00,26962.0,14457.0,6096.0,80.61,16.54,0
2020-05-14 16:00:00,25495.0,14299.0,6342.0,79.65,16.36,0
2020-05-14 17:00:00,24885.0,14471.0,6076.0,79.63,16.35,0
2020-05-14 18:00:00,24613.0,13269.0,6425.0,79.23,16.21,0
2020-05-14 19:00:00,24706.0,12382.0,6339.0,82.2,16.09,0
2020-05-14 20:00:00,25083.0,10901.0,6442.0,84.29,16.08,0
2020-05-14 21:00:00,26352.0,10211.0,6342.0,86.1,16.06,0
2020-05-14 22:00:00,26958.0,10651.0,6118.0,83.26,16.29,0
2020-05-14 23:00:00,24659.0,10760.0,6236.0,79.63,16.45,0
2020-05-15 00:00:00,23032.0,11053.0,6396.0,79.64,16.49,0
2020-05-15 01:00:00,21737.0,11124.0,6442.0,76.96,16.48,0
2020-05-15 02:00:00,20684.0,11115.0,6282.0,75.51,16.35,0
2020-05-15 03:00:00,19991.0,11023.0,6295.0,74.6,16.19,0
2020-05-15 04:00:00,19656.0,10968.0,6320.0,74.57,16.06,0
2020-05-15 05:00:00,19564.0,10429.0,6820.0,74.91,16.09,0
2020-05-15 06:00:00,20457.0,10225.0,6717.0,80.64,16.17,0
2020-05-15 07:00:00,21797.0,9745.0,6855.0,82.27,16.31,0
2020-05-15 08:00:00,22905.0,10316.0,7058.0,80.08,16.67,0
2020-05-15 09:00:00,24829.0,11002.0,6939.0,79.3,17.18,0
2020-05-15 10:00:00,26178.0,11986.0,6065.0,79.2,17.06,0
2020-05-15 11:00:00,26986.0,12674.0,6224.0,79.22,17.21,0
2020-05-15 12:00:00,27119.0,13894.0,5889.0,79.28,17.25,0
2020-05-15 13:00:00,27658.0,14430.0,5996.0,79.0,17.19,0
2020-05-15 14:00:00,27721.0,15128.0,5793.0,77.62,17.26,0
2020-05-15 15:00:00,26004.0,15301.0,5651.0,74.23,17.36,0
2020-05-15 16:00:00,24573.0,15376.0,5719.0,76.54,17.38,0
2020-05-15 17:00:00,24347.0,15426.0,6117.0,73.94,17.4,0
2020-05-15 18:00:00,24219.0,15106.0,6337.0,73.65,17.42,0
2020-05-15 19:00:00,23876.0,14544.0,6060.0,76.87,17.34,0
2020-05-15 20:00:00,24267.0,13481.0,6466.0,79.83,17.36,0
2020-05-15 21:00:00,25310.0,12797.0,6388.0,79.55,17.21,0
2020-05-15 22:00:00,26371.0,12636.0,6594.0,79.06,17.53,0
2020-05-15 23:00:00,24117.0,12780.0,6275.0,76.6,17.47,0
2020-05-16 00:00:00,22323.0,12477.0,7237.0,81.19,17.45,0
2020-05-16 01:00:00,21176.0,12013.0,6943.0,79.7,17.4,0
2020-05-16 02:00:00,20027.0,11866.0,7077.0,78.73,17.13,0
2020-05-16 03:00:00,19241.0,11475.0,7400.0,78.33,16.99,0
2020-05-16 04:00:00,18816.0,11371.0,7222.0,77.07,16.9,0
2020-05-16 05:00:00,18884.0,11241.0,7379.0,76.67,16.8,0
2020-05-16 06:00:00,18493.0,10990.0,7368.0,77.18,16.68,0
2020-05-16 07:00:00,18643.0,10812.0,7177.0,77.89,16.56,0
2020-05-16 08:00:00,19106.0,11183.0,7398.0,76.05,16.58,0
2020-05-16 09:00:00,20827.0,11880.0,7615.0,71.25,16.81,0
2020-05-16 10:00:00,22464.0,13323.0,7060.0,71.54,18.43,0
2020-05-16 11:00:00,23805.0,14965.0,6318.0,71.4,18.87,0
2020-05-16 12:00:00,24120.0,16234.0,6282.0,73.06,19.07,0
2020-05-16 13:00:00,25031.0,16241.0,6625.0,72.33,18.92,0
2020-05-16 14:00:00,25577.0,16167.0,7069.0,74.85,18.72,0
2020-05-16 15:00:00,23934.0,15710.0,6714.0,71.21,18.95,0
2020-05-16 16:00:00,22737.0,15753.0,6588.0,71.24,18.79,0
2020-05-16 17:00:00,21972.0,15554.0,6674.0,71.68,18.55,0
2020-05-16 18:00:00,21570.0,15133.0,6864.0,76.39,18.34,0
2020-05-16 19:00:00,21742.0,14536.0,6585.0,75.22,18.27,0
2020-05-16 20:00:00,21916.0,13723.0,6320.0,75.49,17.94,0
2020-05-16 21:00:00,22988.0,12561.0,6150.0,79.69,17.83,0
2020-05-16 22:00:00,25013.0,12406.0,6560.0,80.97,17.48,0
2020-05-16 23:00:00,23525.0,12284.0,6680.0,80.59,17.55,0
2020-05-17 00:00:00,21613.0,11842.0,7177.0,80.92,17.56,0
2020-05-17 01:00:00,20063.0,11452.0,7198.0,79.21,17.46,0
2020-05-17 02:00:00,18990.0,10971.0,7296.0,77.85,17.33,0
2020-05-17 03:00:00,18139.0,10436.0,7206.0,76.45,17.17,0
2020-05-17 04:00:00,17736.0,9985.0,7241.0,75.83,17.08,0
2020-05-17 05:00:00,17508.0,9250.0,7377.0,75.51,17.01,0
2020-05-17 06:00:00,17440.0,8820.0,7323.0,75.33,16.92,0
2020-05-17 07:00:00,16845.0,8422.0,7270.0,75.18,17.13,0
2020-05-17 08:00:00,17420.0,8695.0,7437.0,73.22,17.6,0
2020-05-17 09:00:00,18682.0,9642.0,7710.0,70.86,18.13,0
2020-05-17 10:00:00,20376.0,11325.0,7421.0,68.46,18.42,0
2020-05-17 11:00:00,21856.0,12706.0,7106.0,69.76,18.75,0
2020-05-17 12:00:00,22343.0,13094.0,7074.0,69.42,18.85,0
2020-05-17 13:00:00,23303.0,13730.0,6601.0,72.14,18.87,0
2020-05-17 14:00:00,24365.0,13513.0,6852.0,76.5,18.87,0
2020-05-17 15:00:00,22691.0,13643.0,6483.0,70.51,18.93,0
2020-05-17 16:00:00,21362.0,13271.0,7032.0,67.6,18.89,0
2020-05-17 17:00:00,20535.0,13258.0,6870.0,68.72,18.84,0
2020-05-17 18:00:00,20244.0,12656.0,7138.0,74.37,18.7,0
2020-05-17 19:00:00,20577.0,11532.0,7171.0,78.65,18.52,0
2020-05-17 20:00:00,20885.0,10205.0,7086.0,79.89,18.46,0
2020-05-17 21:00:00,21904.0,8332.0,7364.0,84.65,18.28,0
2020-05-17 22:00:00,24282.0,8393.0,7922.0,84.81,18.42,0
2020-05-17 23:00:00,22840.0,8401.0,7492.0,82.71,18.33,0
2020-05-18 00:00:00,21479.0,8162.0,7507.0,88.48,18.22,0
2020-05-18 01:00:00,19986.0,7954.0,6873.0,88.93,18.1,0
2020-05-18 02:00:00,18714.0,7750.0,6662.0,89.01,17.94,0
2020-05-18 03:00:00,18311.0,7605.0,6531.0,88.53,17.76,0
2020-05-18 04:00:00,17736.0,7529.0,6532.0,87.95,17.4,0
2020-05-18 05:00:00,17508.0,7675.0,6465.0,88.08,16.95,0
2020-05-18 06:00:00,17440.0,7740.0,6927.0,88.0,16.89,0
2020-05-18 07:00:00,16845.0,7735.0,7088.0,87.28,17.19,0
2020-05-18 08:00:00,17420.0,8946.0,7335.0,84.84,17.64,0
2020-05-18 09:00:00,18682.0,10664.0,7339.0,83.62,18.02,0
2020-05-18 10:00:00,20376.0,13255.0,7012.0,82.75,18.5,0
2020-05-18 11:00:00,21856.0,14503.0,6940.0,82.68,18.75,0
2020-05-18 12:00:00,22343.0,14958.0,7767.0,82.65,18.86,0
2020-05-18 13:00:00,23303.0,15572.0,7719.0,82.51,18.88,0
2020-05-18 14:00:00,24365.0,15959.0,7760.0,82.39,18.9,0
2020-05-18 15:00:00,22691.0,16137.0,7140.0,80.76,18.95,0
2020-05-18 16:00:00,21362.0,16326.0,6779.0,80.02,19.15,0
2020-05-18 17:00:00,20535.0,16563.0,6588.0,80.79,19.21,0
2020-05-18 18:00:00,20244.0,15850.0,7105.0,80.97,19.08,0
2020-05-18 19:00:00,20577.0,14983.0,6933.0,81.45,18.87,0
2020-05-18 20:00:00,20885.0,12930.0,7107.0,84.19,18.75,0
2020-05-18 21:00:00,21904.0,10025.0,7633.0,86.88,18.7,0
2020-05-18 22:00:00,24282.0,9677.0,7680.0,86.21,18.57,0
2020-05-18 23:00:00,22840.0,9785.0,7947.0,84.73,18.51,0
2020-05-19 00:00:00,21479.0,9902.0,7750.0,86.44,18.5,0
2020-05-19 01:00:00,19986.0,9771.0,7399.0,87.01,18.51,0
2020-05-19 02:00:00,18714.0,9685.0,7185.0,87.94,18.48,0
2020-05-19 03:00:00,18311.0,9617.0,7230.0,88.68,18.37,0
2020-05-19 04:00:00,19549.0,9621.0,7254.0,88.28,18.16,0
2020-05-19 05:00:00,19596.0,9506.0,7483.0,87.65,17.84,0
2020-05-19 06:00:00,20378.0,9495.0,7686.0,87.25,17.7,0
2020-05-19 07:00:00,21895.0,8955.0,7701.0,86.31,18.11,0
2020-05-19 08:00:00,23509.0,9746.0,7977.0,84.86,18.83,0
2020-05-19 09:00:00,25466.0,11565.0,8027.0,84.94,19.77,0
2020-05-19 10:00:00,26435.0,14151.0,7307.0,83.87,20.53,0
2020-05-19 11:00:00,27248.0,15283.0,7424.0,83.91,20.93,0
2020-05-19 12:00:00,27676.0,15757.0,7735.0,83.92,21.04,0
2020-05-19 13:00:00,28405.0,15815.0,8051.0,84.29,20.83,0
2020-05-19 14:00:00,28516.0,16002.0,8146.0,83.53,20.57,0
2020-05-19 15:00:00,26741.0,16215.0,7278.0,81.74,20.27,0
2020-05-19 16:00:00,25731.0,15913.0,7268.0,81.13,20.01,0
2020-05-19 17:00:00,25147.0,15280.0,7777.0,81.4,19.9,0
2020-05-19 18:00:00,25308.0,15162.0,7291.0,81.63,19.69,0
2020-05-19 19:00:00,24979.0,13956.0,7382.0,83.18,19.43,0
2020-05-19 20:00:00,25338.0,11700.0,8486.0,84.91,19.33,0
2020-05-19 21:00:00,25638.0,9017.0,8722.0,86.35,19.24,0
2020-05-19 22:00:00,26748.0,8762.0,8449.0,86.28,19.31,0
2020-05-19 23:00:00,24842.0,8491.0,8086.0,86.27,19.21,0
2020-05-20 00:00:00,22869.0,8655.0,7789.0,87.63,19.11,0
2020-05-20 01:00:00,22006.0,8288.0,7832.0,87.9,19.07,0
2020-05-20 02:00:00,20838.0,8000.0,8145.0,87.71,19.08,0
2020-05-20 03:00:00,20370.0,7889.0,7930.0,88.38,19.07,0
2020-05-20 04:00:00,19884.0,7662.0,7721.0,88.33,19.12,0
2020-05-20 05:00:00,19948.0,7203.0,7614.0,88.55,19.3,0
2020-05-20 06:00:00,20723.0,6660.0,7698.0,88.38,19.33,0
2020-05-20 07:00:00,22357.0,6273.0,8194.0,87.81,19.77,0
2020-05-20 08:00:00,24205.0,7394.0,8473.0,86.11,20.42,0
2020-05-20 09:00:00,25945.0,9146.0,8477.0,85.57,19.97,0
2020-05-20 10:00:00,27228.0,11632.0,8284.0,84.66,20.9,0
2020-05-20 11:00:00,27919.0,12624.0,8282.0,84.61,20.79,0
2020-05-20 12:00:00,28532.0,13104.0,8357.0,84.93,20.68,0
2020-05-20 13:00:00,29379.0,13335.0,8410.0,85.16,20.61,0
2020-05-20 14:00:00,29072.0,13511.0,8351.0,85.26,20.56,0
2020-05-20 15:00:00,27473.0,13669.0,7912.0,84.23,20.51,0
2020-05-20 16:00:00,26480.0,13772.0,7707.0,82.79,20.49,0
2020-05-20 17:00:00,26130.0,13846.0,7991.0,81.62,20.46,0
2020-05-20 18:00:00,26007.0,13238.0,7815.0,82.14,20.3,0
2020-05-20 19:00:00,25862.0,11981.0,8166.0,83.36,20.16,0
2020-05-20 20:00:00,26213.0,9974.0,8156.0,85.09,20.29,0
2020-05-20 21:00:00,26312.0,7715.0,8338.0,86.38,20.12,0
2020-05-20 22:00:00,27151.0,7473.0,8556.0,86.91,19.54,0
2020-05-20 23:00:00,25449.0,7813.0,8272.0,86.59,19.57,0
2020-05-21 00:00:00,23257.0,8051.0,7947.0,89.04,19.59,0
2020-05-21 01:00:00,22336.0,8123.0,8014.0,89.2,19.55,0
2020-05-21 02:00:00,21120.0,8057.0,7935.0,88.98,19.46,0
2020-05-21 03:00:00,20620.0,7860.0,8002.0,89.69,19.36,0
2020-05-21 04:00:00,20480.0,7799.0,7939.0,88.86,19.33,0
2020-05-21 05:00:00,20397.0,7581.0,8092.0,89.36,19.36,0
2020-05-21 06:00:00,21006.0,7368.0,8072.0,89.48,19.54,0
2020-05-21 07:00:00,22269.0,7077.0,8228.0,88.73,19.87,0
2020-05-21 08:00:00,24073.0,7661.0,8490.0,86.59,20.74,0
2020-05-21 09:00:00,26172.0,8962.0,8574.0,86.29,20.89,0
2020-05-21 10:00:00,27317.0,11290.0,8353.0,85.19,20.81,0
2020-05-21 11:00:00,27896.0,12219.0,8221.0,85.35,20.93,0
2020-05-21 12:00:00,28708.0,12772.0,8255.0,85.56,20.92,0
2020-05-21 13:00:00,29347.0,13139.0,8376.0,85.75,20.92,0
2020-05-21 14:00:00,29384.0,13368.0,8320.0,85.73,20.98,0
2020-05-21 15:00:00,27884.0,13688.0,8013.0,85.42,20.94,0
2020-05-21 16:00:00,26893.0,13772.0,8061.0,84.86,20.85,0
2020-05-21 17:00:00,26554.0,13410.0,8253.0,84.74,20.67,0
2020-05-21 18:00:00,26486.0,12790.0,8181.0,84.87,20.45,0
2020-05-21 19:00:00,26348.0,11326.0,8126.0,86.28,20.1,0
2020-05-21 20:00:00,26362.0,9052.0,8371.0,88.06,19.83,0
2020-05-21 21:00:00,26323.0,6669.0,8704.0,89.53,19.62,0
2020-05-21 22:00:00,27287.0,6385.0,8592.0,89.22,19.81,0
2020-05-21 23:00:00,25651.0,6866.0,8421.0,88.73,19.68,0
2020-05-22 00:00:00,23467.0,7122.0,7974.0,91.87,19.64,0
2020-05-22 01:00:00,22763.0,7118.0,7624.0,91.85,19.58,0
2020-05-22 02:00:00,21694.0,6776.0,7819.0,91.42,19.49,0
2020-05-22 03:00:00,21008.0,6661.0,7685.0,91.86,19.45,0
2020-05-22 04:00:00,20485.0,6508.0,7683.0,91.99,19.41,0
2020-05-22 05:00:00,20702.0,6260.0,7880.0,92.31,19.42,0
2020-05-22 06:00:00,21443.0,6048.0,7929.0,92.29,19.59,0
2020-05-22 07:00:00,22750.0,5701.0,8798.0,91.13,19.82,0
2020-05-22 08:00:00,24246.0,6557.0,8888.0,88.89,20.17,0
2020-05-22 09:00:00,26194.0,8580.0,8585.0,87.08,20.5,0
2020-05-22 10:00:00,27312.0,11173.0,8416.0,85.87,21.07,0
2020-05-22 11:00:00,28317.0,12228.0,8662.0,86.72,21.22,0
2020-05-22 12:00:00,29072.0,12691.0,8816.0,86.91,21.3,0
2020-05-22 13:00:00,29695.0,13096.0,8836.0,86.98,21.28,0
2020-05-22 14:00:00,29878.0,13338.0,8953.0,86.9,21.33,0
2020-05-22 15:00:00,28396.0,13734.0,8658.0,85.21,21.31,0
2020-05-22 16:00:00,27157.0,13854.0,8335.0,83.65,21.23,0
2020-05-22 17:00:00,26895.0,14014.0,8353.0,82.99,21.08,0
2020-05-22 18:00:00,26618.0,13760.0,8038.0,82.7,20.81,0
2020-05-22 19:00:00,26437.0,12777.0,7942.0,85.52,20.54,0
2020-05-22 20:00:00,25952.0,10647.0,7957.0,87.18,20.38,0
2020-05-22 21:00:00,25898.0,8754.0,8230.0,88.71,20.23,0
2020-05-22 22:00:00,26643.0,8648.0,8440.0,88.56,20.09,0
2020-05-22 23:00:00,25131.0,8825.0,8165.0,87.12,20.0,0
2020-05-23 00:00:00,23407.0,8610.0,7979.0,89.51,19.92,0
2020-05-23 01:00:00,22471.0,8382.0,7451.0,88.71,19.85,0
2020-05-23 02:00:00,21319.0,8223.0,7232.0,81.3,19.81,0
2020-05-23 03:00:00,20374.0,8471.0,7214.0,80.55,19.78,0
2020-05-23 04:00:00,19829.0,8553.0,6958.0,80.92,19.74,0
2020-05-23 05:00:00,19734.0,8539.0,6846.0,80.84,19.74,0
2020-05-23 06:00:00,19419.0,8598.0,6916.0,80.95,19.9,0
2020-05-23 07:00:00,19317.0,8414.0,7264.0,77.86,20.2,0
2020-05-23 08:00:00,20385.0,9177.0,7657.0,78.69,20.59,0
2020-05-23 09:00:00,22415.0,11250.0,7728.0,78.13,20.88,0
2020-05-23 10:00:00,24065.0,14131.0,7008.0,77.75,20.72,0
2020-05-23 11:00:00,24960.0,15877.0,6649.0,77.56,20.81,0
2020-05-23 12:00:00,25874.0,16737.0,6954.0,79.18,20.9,0
2020-05-23 13:00:00,26374.0,17319.0,6664.0,79.16,20.93,0
2020-05-23 14:00:00,27017.0,18085.0,6501.0,79.14,20.97,0
2020-05-23 15:00:00,25455.0,18443.0,6330.0,74.42,20.92,0
2020-05-23 16:00:00,24151.0,18576.0,6491.0,68.01,20.81,0
2020-05-23 17:00:00,23661.0,18592.0,6884.0,64.52,20.44,0
2020-05-23 18:00:00,23569.0,18269.0,6311.0,64.17,20.26,0
2020-05-23 19:00:00,23613.0,17795.0,6508.0,69.07,20.31,0
2020-05-23 20:00:00,23474.0,16219.0,6337.0,71.33,20.37,0
2020-05-23 21:00:00,23742.0,14437.0,6175.0,75.29,20.33,0
2020-05-23 22:00:00,25411.0,14736.0,6160.0,75.19,20.31,0
2020-05-23 23:00:00,23753.0,14921.0,6039.0,73.05,20.21,0
2020-05-24 00:00:00,22489.0,14654.0,6466.0,68.44,20.01,0
2020-05-24 01:00:00,21139.0,14222.0,6390.0,66.66,19.81,0
2020-05-24 02:00:00,20005.0,13844.0,6509.0,66.98,19.62,0
2020-05-24 03:00:00,19451.0,13633.0,6499.0,67.15,19.39,0
2020-05-24 04:00:00,18813.0,13236.0,6370.0,67.11,19.12,0
2020-05-24 05:00:00,18427.0,12930.0,6425.0,67.08,18.92,0
2020-05-24 06:00:00,18406.0,12508.0,6315.0,67.34,18.77,0
2020-05-24 07:00:00,17681.0,12019.0,6254.0,67.45,18.83,0
2020-05-24 08:00:00,18487.0,12301.0,6929.0,66.51,18.99,0
2020-05-24 09:00:00,19755.0,13543.0,6737.0,64.93,19.34,0
2020-05-24 10:00:00,21535.0,16016.0,5920.0,64.93,19.56,0
2020-05-24 11:00:00,23052.0,16431.0,5960.0,65.33,19.59,0
2020-05-24 12:00:00,23614.0,16495.0,6029.0,68.64,19.48,0
2020-05-24 13:00:00,24280.0,16587.0,5980.0,69.91,19.39,0
2020-05-24 14:00:00,25406.0,16330.0,6391.0,69.83,19.45,0
2020-05-24 15:00:00,23814.0,16134.0,5815.0,68.82,19.45,0
2020-05-24 16:00:00,22329.0,15681.0,6000.0,68.39,19.52,0
2020-05-24 17:00:00,22036.0,15351.0,6084.0,64.06,19.6,0
2020-05-24 18:00:00,21948.0,14324.0,6217.0,66.6,19.58,0
2020-05-24 19:00:00,22027.0,13602.0,6123.0,72.35,19.49,0
2020-05-24 20:00:00,22204.0,12036.0,6475.0,73.08,19.43,0
2020-05-24 21:00:00,22793.0,10712.0,6002.0,85.24,19.39,0
2020-05-24 22:00:00,24871.0,10269.0,6175.0,85.32,19.41,0
2020-05-24 23:00:00,23817.0,10287.0,6320.0,78.79,19.35,0
2020-05-25 00:00:00,22304.0,10051.0,6578.0,86.7,19.29,0
2020-05-25 01:00:00,20986.0,9990.0,6565.0,81.0,19.24,0
2020-05-25 02:00:00,20016.0,9798.0,6987.0,79.1,19.19,0
2020-05-25 03:00:00,19614.0,9349.0,7308.0,79.09,19.2,0
2020-05-25 04:00:00,19439.0,9196.0,7215.0,79.06,19.21,0
2020-05-25 05:00:00,19430.0,8891.0,7186.0,78.74,19.23,0
2020-05-25 06:00:00,20404.0,8784.0,7111.0,84.43,19.32,0
2020-05-25 07:00:00,22038.0,9058.0,7113.0,85.76,19.54,0
2020-05-25 08:00:00,23985.0,9993.0,7701.0,85.72,19.79,0
2020-05-25 09:00:00,26233.0,11393.0,7781.0,83.74,20.01,0
2020-05-25 10:00:00,27323.0,13035.0,8274.0,83.04,19.72,0
2020-05-25 11:00:00,28226.0,14086.0,8496.0,82.98,19.38,0
2020-05-25 12:00:00,28695.0,15285.0,8327.0,83.0,19.29,0
2020-05-25 13:00:00,29531.0,16188.0,8006.0,82.85,19.46,0
2020-05-25 14:00:00,29695.0,16871.0,7893.0,82.31,19.83,0
2020-05-25 15:00:00,28076.0,17062.0,7672.0,79.67,20.15,0
2020-05-25 16:00:00,27238.0,17330.0,7705.0,76.13,20.14,0
2020-05-25 17:00:00,27003.0,18326.0,7036.0,75.94,20.14,0
2020-05-25 18:00:00,26635.0,17745.0,7290.0,76.72,20.0,0
2020-05-25 19:00:00,26193.0,16730.0,7742.0,80.98,19.83,0
2020-05-25 20:00:00,26134.0,15296.0,7774.0,82.26,19.78,0
2020-05-25 21:00:00,26152.0,14054.0,7542.0,83.67,19.83,0
2020-05-25 22:00:00,27015.0,13859.0,7763.0,83.62,19.96,0
2020-05-25 23:00:00,25228.0,13994.0,7434.0,78.42,19.89,0
2020-05-26 00:00:00,23270.0,14193.0,6891.0,79.89,19.94,0
2020-05-26 01:00:00,22824.0,13957.0,6217.0,76.78,19.86,0
2020-05-26 02:00:00,21516.0,13714.0,6533.0,76.56,19.78,0
2020-05-26 03:00:00,20821.0,13411.0,6493.0,76.9,19.69,0
2020-05-26 04:00:00,20748.0,13103.0,6706.0,76.91,19.27,0
2020-05-26 05:00:00,20518.0,12636.0,6568.0,77.14,19.06,0
2020-05-26 06:00:00,21486.0,12770.0,6158.0,77.6,18.67,0
2020-05-26 07:00:00,22705.0,12604.0,6490.0,78.42,19.19,0
2020-05-26 08:00:00,24472.0,13219.0,6833.0,77.18,20.0,0
2020-05-26 09:00:00,26777.0,14619.0,7219.0,80.0,20.72,0
2020-05-26 10:00:00,28046.0,17204.0,6825.0,75.72,21.51,0
2020-05-26 11:00:00,28868.0,18283.0,6954.0,78.72,21.89,0
2020-05-26 12:00:00,29393.0,18845.0,7103.0,80.35,21.89,0
2020-05-26 13:00:00,30074.0,19163.0,7219.0,81.28,21.72,0
2020-05-26 14:00:00,30344.0,19550.0,7284.0,80.93,21.62,0
2020-05-26 15:00:00,28348.0,19532.0,6871.0,80.54,21.5,0
2020-05-26 16:00:00,27669.0,19624.0,6864.0,79.64,21.32,0
2020-05-26 17:00:00,27147.0,18895.0,6990.0,80.04,21.1,0
2020-05-26 18:00:00,27116.0,18400.0,7194.0,80.3,20.81,0
2020-05-26 19:00:00,26774.0,17781.0,7157.0,81.33,20.54,0
2020-05-26 20:00:00,26598.0,16103.0,7095.0,82.12,20.4,0
2020-05-26 21:00:00,26420.0,14008.0,7384.0,83.85,20.4,0
2020-05-26 22:00:00,27440.0,14147.0,7492.0,83.44,20.41,0
2020-05-26 23:00:00,25766.0,14496.0,7208.0,81.94,20.38,0
2020-05-27 00:00:00,23740.0,14361.0,6907.0,83.25,20.36,0
2020-05-27 01:00:00,22767.0,13890.0,6729.0,78.65,20.33,0
2020-05-27 02:00:00,21837.0,13263.0,6739.0,78.5,20.29,0
2020-05-27 03:00:00,21227.0,12853.0,6657.0,79.11,20.3,0
2020-05-27 04:00:00,20582.0,12280.0,6812.0,79.29,20.4,0
2020-05-27 05:00:00,20958.0,11706.0,7057.0,79.5,20.54,0
2020-05-27 06:00:00,21808.0,11189.0,7245.0,85.56,20.74,0
2020-05-27 07:00:00,23253.0,10703.0,7784.0,85.74,21.03,0
2020-05-27 08:00:00,24875.0,11151.0,8178.0,83.96,21.34,0
2020-05-27 09:00:00,26840.0,12664.0,8470.0,83.54,21.47,0
2020-05-27 10:00:00,28278.0,15519.0,7816.0,82.16,21.08,0
2020-05-27 11:00:00,29131.0,17302.0,7990.0,82.17,20.96,0
2020-05-27 12:00:00,29954.0,18100.0,8279.0,82.44,20.83,0
2020-05-27 13:00:00,30462.0,18579.0,8232.0,83.28,20.72,0
2020-05-27 14:00:00,30602.0,18866.0,8092.0,82.63,20.6,0
2020-05-27 15:00:00,29052.0,18989.0,7579.0,82.75,20.44,0
2020-05-27 16:00:00,28041.0,18963.0,7251.0,81.73,20.42,0
2020-05-27 17:00:00,27825.0,18520.0,7366.0,82.28,20.35,0
2020-05-27 18:00:00,27413.0,17619.0,7914.0,82.84,20.19,0
2020-05-27 19:00:00,26855.0,16756.0,7927.0,83.0,20.07,0
2020-05-27 20:00:00,26554.0,14985.0,7933.0,84.46,19.93,0
2020-05-27 21:00:00,26130.0,12456.0,8041.0,86.09,19.85,0
2020-05-27 22:00:00,27113.0,12713.0,8008.0,85.8,19.76,0
